DATE,CCR,AGE,GENDER,RACE,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,ARRESTTIMEONLY,high_temp,low_temp,precipitation
5/24/18,18097328,42,M,B,"800 Block Saw Mill Run BL Pittsburgh, PA 15226",907 Possessing Instruments of Crime. / 3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition. / 3925 Receiving Stolen Property. / 3503(b.1) Criminal Trespass - Simple Trespasser,"800 Block Saw Mill Run BL Pittsburgh, PA 15226",Bon Air,3,1806,4,5,-80.00626266,40.4111982,01:13:00,52,82,0
2/14/18,18003358,27,F,B,"100 Block Union AV Crafton, PA 15205",907 Possessing Instruments of Crime. / 3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"5600 Block Stanton AV Pittsburgh, PA 15206",Highland Park,5,1102,9,2,-79.9262963,40.47146831,06:28:00,40,50,0
8/1/18,18125139,37,M,A,"600 Block 1ST AV Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"4100 Block Butler ST Pittsburgh, PA 15201",Central Lawrenceville,2,901,7,2,-79.96108018,40.46941081,08:30:00,66,76,0.31
8/15/18,18157396,38,M,W,"1800 Block Noblestown RD Pittsburgh, PA 15205",907 Possessing Instruments of Crime. / 3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"1800 Block Noblestown RD Pittsburgh, PA 15205",Westwood,6,2811,,,,,23:55:00,64,82,0.5
2/13/18,18028111,59,M,W,"1200 Block Seidle ST Pittsburgh, PA 15212",907 Possessing Instruments of Crime. / 3502 Burglary. / 5123 Contraband. / 13(a)(16) Possession of Controlled Substance / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"1200 Block Seidle ST Pittsburgh, PA 15212",Spring Garden,1,2412,1,1,-79.99179224,40.46101468,14:22:00,17,41,0
1/19/18,18011584,62,M,W,"4400 Block Browns Hill RD Pittsburgh, PA 15217",907 Possessing Instruments of Crime. / 3701 Robbery.,"4400 Block Browns Hill RD Pittsburgh, PA 15217",Squirrel Hill South,4,1414,5,3,-79.92703317,40.41949053,02:40:00,22,39,0
9/12/18,18178593,39,M,W,"1800 Block Morningside AV Pittsburgh, PA 15206",907 Possessing Instruments of Crime. / 3701 Robbery.,"1800 Block Morningside AV Pittsburgh, PA 15206",Morningside,5,1014,7,2,-79.92682501,40.48650656,08:15:00,60,74,0.01
5/3/18,18082176,19,M,B,"1000 Block Liberty AV Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 3701 Robbery. / 13(a)(16) Possession of Controlled Substance,"600 Block Smithfield ST Pittsburgh, PA 15219",Central Business District,2,201,6,6,-79.99740551,40.44152525,11:21:00,67,83,0
2/18/18,18031299,25,M,B,"4600 Block Centre AV Pittsburgh, PA 15213","907 Possessing Instruments of Crime. / 3701 Robbery. / 5104 Resisting Arrest or Other Law Enforcement. / 5121 Escape. / 6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","4600 Block Centre AV Pittsburgh, PA 15213",North Oakland,4,507,6,3,-79.95200973,40.45194542,00:25:00,33,39,0.23
2/28/18,18038723,42,M,B,"4800 Block Centre AV Pittsburgh, PA 15213","907 Possessing Instruments of Crime. / 3922 Theft by Deception. / 7122 Altered, Forged or Counterfeit Documents and Plates / 4914 False Identification to Law Enforcement Authorities","4800 Block Centre AV Pittsburgh, PA 15213",Bloomfield,5,804,8,2,-79.94731277,40.45330113,16:47:00,38,64,0
6/26/18,17001108,62,F,B,"Gertrude ST & Tipton ST Pittsburgh, PA 15207",907 Possessing Instruments of Crime. / 3925 Receiving Stolen Property. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"300 Block Renova ST Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.93705778,40.40244143,17:06:00,60,78,0
8/9/18,18152540,23,M,B,"1400 Block Page ST Pittsburgh, PA 15233",907 Possessing Instruments of Crime. / 3925 Receiving Stolen Property. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 6110.2 Possesion of Firearm with Altered Mfg. Number,"1400 Block Page ST Pittsburgh, PA 15233",Manchester,1,2107,6,1,-80.0254664,40.45131369,06:02:00,67,81,0
9/8/18,18175679,20,M,B,"S 17th ST & E Carson ST Pittsburgh, PA 15203",907 Possessing Instruments of Crime. / 3925 Receiving Stolen Property. / 3928 Unauthorized Use of Automobile and Other Vehicles. / 5104 Resisting Arrest or Other Law Enforcement.,"S 17th ST & E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,3,-79.9820509,40.4288429,11:41:00,56,72,0.32
2/6/18,18023861,54,M,B,"100 Block Rhine PL Pittsburgh, PA 15212","907 Possessing Instruments of Crime. / 3925 Receiving Stolen Property. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","100 Block Rhine PL Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99409859,40.4667862,18:58:00,22,28,0.01
10/3/18,18195490,35,M,W,"300 Block Sixth AV Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 3929 Retail Theft.,"300 Block Sixth AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99945507,40.44165871,19:09:00,60,75,0.66
10/17/18,18206121,34,M,B,"6200 Block Penn AV Pittsburgh, PA 15206",907 Possessing Instruments of Crime. / 3929 Retail Theft.,"6200 Block Penn AV Pittsburgh, PA 15206",East Liberty,5,1115,,,,,19:03:00,40,55,0
10/2/18,18194540,48,F,B,"5500 Block Centre AV Pittsburgh, PA 15232","907 Possessing Instruments of Crime. / 3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","5500 Block Centre AV Pittsburgh, PA 15232",Shadyside,4,709,7,2,-79.93646237,40.45658778,15:51:00,65,75,0
12/26/18,18252977,47,M,B,"5400 Block Centre AV Pittsburgh, PA 15232",907 Possessing Instruments of Crime. / 3934 Theft from Vehicle,"5400 Block Centre AV Pittsburgh, PA 15232",Shadyside,4,709,8,2,-79.93827891,40.4558843,02:01:00,27,45,0
4/17/18,18071297,53,M,B,"Mckean ST & S 3rd ST Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 3934 Theft from Vehicle / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"W Carson ST & Wabash Tunl Entrance RD Pittsburgh, PA 15219",South Shore,3,1921,2,5,-80.00509467,40.43280882,18:28:00,30,36,0.12
11/12/18,18223330,,M,W,"Pioneer AV & Southcrest DR Pittsburgh, PA 15226",907 Possessing Instruments of Crime. / 3934 Theft from Vehicle / 4914(A) False Identification to Law Enforcement,"Pioneer AV & Southcrest DR Pittsburgh, PA 15226",Brookline,6,1917,4,5,-80.01505517,40.40707423,00:24:00,24,42,0
1/16/18,17238475,39,M,W,"3000 Block Marshall RD Pittsburgh, PA 15214",907 Possessing Instruments of Crime. / 4304(a)(1) Endangering Welfare of Children. / 2701(b)(2) Simple Assault -  Child Under 12 / Adult 21 Or Older,"3000 Block Marshall RD Pittsburgh, PA 15214",Perry South,1,2615,1,1,-80.01494751,40.47605942,01:00:00,6,27,0.08
10/21/18,18208751,22,M,B,"500 Block N Sheridan AV Pittsburgh, PA 15206","907 Possessing Instruments of Crime. / 4910 Tampering with or Fabricating Physical Evidence. / 5104 Resisting Arrest or Other Law Enforcement. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 9501 Bench Warrant","Collins AV & Negley Run BL Pittsburgh, PA 15206",East Liberty,5,1113,9,2,-79.91985956,40.46513911,12:30:00,31,40,0.1
9/15/18,18181558,30,M,B,"800 Block Boggs AV Pittsburgh, PA 15211","907 Possessing Instruments of Crime. / 4910 Tampering with or Fabricating Physical Evidence. / 5123 Contraband. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3334 Turning Movements and Required Signals. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","800 Block Boggs AV Pittsburgh, PA 15211",Mount Washington,3,1915,4,5,-80.01241499,40.41849775,20:48:00,67,81,0
9/6/18,18173839,40,M,W,"600 Block Boggs AV Pittsburgh, PA 15211",907 Possessing Instruments of Crime. / 4952 Intimidation of Witnesses or Victims,"600 Block Boggs AV Pittsburgh, PA 15211",Mount Washington,3,1915,,,,,02:00:00,74,86,0
7/22/18,18139980,57,M,B,"Climax ST & Curtin AV Pittsburgh, PA 15210",907 Possessing Instruments of Crime. / 5101 Obstructing Admin. of Law  / 1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1784 Proof of Financial Responsibility Following Violation. / 3334 Turning Movements and Required Signals. / 13(a)(32) Paraphernalia - Use or Possession / 4914 False Identification to Law Enforcement Authorities,"Climax ST & Curtin AV Pittsburgh, PA 15210",Beltzhoover,3,1809,3,5,-79.99887493,40.41999271,16:38:00,60,79,0
2/10/18,18020159,31,M,W,"1900 Block S 18th ST Pittsburgh, PA 15203","907 Possessing Instruments of Crime. / 5104 Resisting Arrest or Other Law Enforcement. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","1900 Block S 18th ST Pittsburgh, PA 15203",South Side Slopes,3,1706,3,3,-79.97948998,40.42463864,17:30:00,33,48,0
10/13/18,18202745,,F,B,"1100 Block Liberty AV Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5122 Weapons or Implements for Escape. / 3746 Immediate Notice of Accident to Police Department / 4914 False Identification to Law Enforcement Authorities / 3802(a)(1) DUI - General Impairment,"1100 Block Liberty AV Pittsburgh, PA 15222",Central Business District,2,201,7,6,-79.99237744,40.44416294,01:48:00,40,47,0.23
1/21/18,18012944,27,M,B,"1500 Block E Carson ST Pittsburgh, PA 15203",907 Possessing Instruments of Crime. / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"1500 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,3,-79.98330671,40.42868483,02:15:00,40,50,0
4/5/18,18062388,30,M,W,"100 Block Montville ST Pittsburgh, PA 15214",907 Possessing Instruments of Crime. / 5505 Public Drunkenness / 5506 Loitering and Prowling at Night / 3934 Theft from Vehicle,"100 Block Montville ST Pittsburgh, PA 15214",Summer Hill,1,2612,1,1,-80.01710266,40.49877942,00:24:00,28,44,0
7/21/18,18138848,54,M,W,"90 Block S 18th ST Pittsburgh, PA 15203",907 Possessing Instruments of Crime. / 5506 Loitering and Prowling at Night,"90 Block S 18th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,3,-79.98056853,40.42884068,02:00:00,65,78,0.14
9/13/18,18179999,34,M,W,"Beechwood BL & Wilkins AV Pittsburgh, PA 15217",907 Possessing Instruments of Crime. / 5506 Loitering and Prowling at Night / 3934 Theft from Vehicle,"500 Block Glen Arden DR Pittsburgh, PA 15208",Point Breeze,4,1404,8,3,-79.91207339,40.44810788,22:54:00,65,82,0
5/11/18,18087679,28,F,W,"Termon AV & Mc Clure AV Pittsburgh, PA 15212",907 Possessing Instruments of Crime. / 5506 Loitering and Prowling at Night / 3934 Theft from Vehicle / 13(a)(32) Paraphernalia - Use or Possession,"3600 Block Wealth ST Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.04831318,40.48303754,00:55:00,54,65,0.14
1/16/18,18010008,29,F,W,"600 Block Commonwealth PL Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"600 Block Commonwealth PL Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.0064055,40.44173292,20:42:00,6,27,0.08
1/31/18,18019944,25,F,B,"Liberty AV & Commonwealth PL Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"Liberty AV & Commonwealth PL Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00675198,40.44084198,15:15:00,8,43,0
2/1/18,18020690,28,F,B,"100 Block Washington PL Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"100 Block Washington PL Pittsburgh, PA 15219",Central Business District,2,201,6,6,-79.99195588,40.44096339,16:09:00,26,45,0
2/24/18,18036200,18,F,A,"Commonwealth PL & Liberty AV Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"Commonwealth PL & Liberty AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00675198,40.44084198,22:13:00,46,57,0.29
3/14/18,18047900,31,M,W,Zone 2,907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,Zone 2,,2,,,,,,17:21:00,22,30,0
3/14/18,18047959,21,M,B,"600 Block Commonwealth PL Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"600 Block Commonwealth PL Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.0064055,40.44173292,18:38:00,22,30,0
8/16/18,18157828,21,F,B,"Commonwealth PL & Liberty AV Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"Commonwealth PL & Liberty AV Pittsburgh, PA 15222",Central Business District,2,201,,,,,16:40:00,67,76,0
8/16/18,18157829,45,F,A,"Commonwealth PL & Liberty AV Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"Commonwealth PL & Liberty AV Pittsburgh, PA 15222",Central Business District,2,201,,,,,17:05:00,67,76,0
10/26/18,18212743,,F,B,"Commerce ST & W Carson ST Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"Commerce ST & W Carson ST Pittsburgh, PA 15219",South Shore,3,1921,2,5,-80.0067786,40.43383855,20:20:00,37,49,0
12/3/18,18238037,23,F,B,"100 Block Lytton AV Pittsburgh, PA 15213",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"100 Block Lytton AV Pittsburgh, PA 15213",North Oakland,4,403,8,3,-79.9546331,40.44610062,19:17:00,33,47,0
12/19/18,18249297,22,F,B,"Rhine ST & Haslage AV Pittsburgh, PA 15212",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"Rhine ST & Haslage AV Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99120394,40.46308666,19:48:00,21,46,0
12/17/18,18247881,36,F,B,"1100 Block Brownsville RD Pittsburgh, PA 15210",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"1100 Block Brownsville RD Pittsburgh, PA 15210",Carrick,3,2902,4,3,-79.99090254,40.40494732,20:14:00,32,40,0
3/29/18,18057793,35,M,B,"3300 Block Eastmont AV Pittsburgh, PA 15216","907 Possessing Instruments of Crime. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance","3300 Block Eastmont AV Pittsburgh, PA 15216",Outside City,OSC,5599,,,-80.03880495,40.38543581,10:28:00,46,62,0.13
5/2/18,18081797,28,M,B,"7300 Block Stranahan ST Pittsburgh, PA 15206","907 Possessing Instruments of Crime. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant","7300 Block Stranahan ST Pittsburgh, PA 15206",Homewood North,5,1301,9,2,-79.88980043,40.46157497,20:12:00,52,83,0
2/10/18,18020159,41,M,W,"1900 Block S 18th ST Pittsburgh, PA 15203",907 Possessing Instruments of Crime. / 6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"1900 Block S 18th ST Pittsburgh, PA 15203",South Side Slopes,3,1706,3,3,-79.97948998,40.42463864,17:30:00,33,48,0
3/14/18,18048058,23,M,B,"100 Block Addison ST Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 6106 Firearms not to be Carried without a License. / 13(a)(31) Marijuana: Possession Small Amount,"100 Block Addison ST Pittsburgh, PA 15219",Central Business District,2,201,6,3,-79.9756375,40.44239557,21:14:00,22,30,0
8/27/18,18166175,40,M,W,"700 Block S Millvale AV Pittsburgh, PA 15213",907 Possessing Instruments of Crime. / 7303 Sale or Illegal Use of Certain Solvents.,"800 Block S Millvale AV Pittsburgh, PA 15213",Bloomfield,5,804,7,2,-79.94803695,40.45493882,14:50:00,69,91,0
2/14/18,18028999,19,M,B,"3400 Block W Prospect AV Pittsburgh, PA 15205",907 Possessing Instruments of Crime. / 908 Prohibited Offensive Weapons. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"3400 Block W Prospect AV Pittsburgh, PA 15205",Fairywood,6,2808,2,5,-80.08042787,40.44682072,19:57:00,40,50,0
5/9/18,18071954,25,F,B,"900 Block Second AV Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 908 Prohibited Offensive Weapons. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"300 Block Copperfield AV Pittsburgh, PA 15210",Carrick,3,2901,4,3,-79.99133676,40.39512115,03:00:00,56,81,0
1/20/18,18012572,26,F,B,"1900 Block 5th AV Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 908 Prohibited Offensive Weapons. / 2701 Simple Assault. / 2706 Terroristic Threats. / 13(a)(32) Paraphernalia - Use or Possession,"1900 Block 5th AV Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.9793932,40.43824562,15:38:00,36,46,0
8/13/18,18155351,26,M,W,"3400 Block Ligonier ST Pittsburgh, PA 15201",908 Prohibited Offensive Weapons.,"3400 Block Ligonier ST Pittsburgh, PA 15201",Lower Lawrenceville,2,603,7,2,-79.9665072,40.46211484,04:18:00,62,81,0
8/20/18,18160618,50,M,B,"Smithfield ST & 6th AV Pittsburgh, PA 15222",908 Prohibited Offensive Weapons.,"Smithfield ST & 6th AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99773448,40.44146442,12:15:00,62,81,0
9/22/18,18186953,53,M,W,"Virginia AV & Maple TER Pittsburgh, PA 15211",908 Prohibited Offensive Weapons.,"Virginia AV & Maple TER Pittsburgh, PA 15211",Mount Washington,3,1914,2,5,-80.0095547,40.43064985,17:17:00,56,68,0.51
6/26/18,18121533,24,M,W,"4800 Block Gidding ST Pittsburgh, PA 15207",908 Prohibited Offensive Weapons. / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"4800 Block Gidding ST Pittsburgh, PA 15207",Hazelwood,4,1515,,,,,01:53:00,60,78,0
4/24/18,18071954,26,M,B,"600 Block 1ST AV Pittsburgh, PA 15219",908 Prohibited Offensive Weapons. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"300 Block Copperfield AV Pittsburgh, PA 15210",Carrick,3,2901,4,3,-79.99133676,40.39512115,09:30:00,49,59,0
4/28/18,18079029,57,M,B,"Greenbush ST & Gayton WY Pittsburgh, PA 15211",908 Prohibited Offensive Weapons. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Greenbush ST & Gayton WY Pittsburgh, PA 15211",Mount Washington,3,1914,2,5,-80.00782809,40.42660683,21:24:00,38,55,0.02
1/30/18,18019540,,M,B,"Parkhurst ST & Boyle ST Pittsburgh, PA 15212",908 Prohibited Offensive Weapons. / 13(a)(31) Marijuana: Possession Small Amount,"Parkhurst ST & Boyle ST Pittsburgh, PA 15212",Central North Side,1,2206,1,1,-80.00609148,40.45679614,22:26:00,11,27,0.08
3/30/18,18057224,34,M,B,"2nd AV & Tecumseh ST Pittsburgh, PA 15207",908 Prohibited Offensive Weapons. / 13(a)(31) Marijuana: Possession Small Amount / 3809(a) Restriction on Alcoholic Beverages in Vehicle,"Monongahela ST & Marsden ST Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.94235437,40.41077897,18:22:00,32,45,0.53
7/8/18,18129402,23,M,W,"4600 Block Rosina WY Pittsburgh, PA 15224",908 Prohibited Offensive Weapons. / 13(a)(32) Paraphernalia - Use or Possession / 4914 False Identification to Law Enforcement Authorities,"4600 Block Rosina WY Pittsburgh, PA 15224",Bloomfield,5,903,,,,,17:18:00,55,82,0
2/11/18,18027059,30,M,W,"Castlegate AV & Harex WY Pittsburgh, PA 15226",908 Prohibited Offensive Weapons. / 1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 13(a)(31) Marijuana: Possession Small Amount,"Castlegate AV & Harex WY Pittsburgh, PA 15226",Brookline,6,1918,4,5,-80.02270096,40.39391131,21:06:00,32,56,0.22
7/8/18,18129436,39,M,W,"Millbridge ST & Ceres WY Pittsburgh, PA 15210",908 Prohibited Offensive Weapons. / 1311 Registration Card to be Signed and Exhibited on Demand. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 4703 Operation of Vehicle without Official Certif. of Inspection / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Millbridge ST & Ceres WY Pittsburgh, PA 15210",Allentown,3,1803,3,5,-79.99585231,40.42325184,17:17:00,55,82,0
4/26/18,18077355,22,F,B,"Mohler ST & Nolan CT Pittsburgh, PA 15221",908 Prohibited Offensive Weapons. / 1501 Drivers Required to be Licensed. / 3323 Stop Signs and Yield Signs. / 4303 General Lighting Requirements. / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving / 6106.1 Carrying Loaded Weapons Other Than Firearms,"Mohler ST & Nolan CT Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88696529,40.45941134,16:08:00,38,61,0
3/16/18,18048782,26,M,W,"1900 Block Wrights WY Pittsburgh, PA 15203",908 Prohibited Offensive Weapons. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3334 Turning Movements and Required Signals. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"1900 Block Wrights WY Pittsburgh, PA 15203",South Side Flats,3,1702,3,3,-79.9790486,40.42909043,00:21:00,22,37,0
2/8/18,18025262,24,M,W,"2100 Block Elsie ST Pittsburgh, PA 15210",908 Prohibited Offensive Weapons. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3353 Prohibitions in Specified Places. / 9501 Bench Warrant,"2100 Block Elsie ST Pittsburgh, PA 15210",Arlington,3,1603,3,3,-79.97737493,40.41689941,23:25:00,16,25,0.5
12/6/18,18226448,30,M,B,"900 Block 2nd AV Pittsburgh, PA 15219",908 Prohibited Offensive Weapons. / 2701 Simple Assault. / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person.,"600 Block N St Clair ST Pittsburgh, PA 15206",East Liberty,5,1113,9,2,-79.92510365,40.46804599,10:50:00,26,36,0.03
7/8/18,18129130,35,M,B,"1200 Block Smallman ST Pittsburgh, PA 15222",908 Prohibited Offensive Weapons. / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 607.03 Discharging Firearm or Airgun / 607.07 Carrying Fascimiles of Firearms Prohibited,"1200 Block Smallman ST Pittsburgh, PA 15222",Strip District,2,203,7,6,-79.99295573,40.44637445,03:50:00,55,82,0
7/29/18,18144754,31,M,W,"Alexander ST & Steuben ST Pittsburgh, PA 15220","908 Prohibited Offensive Weapons. / 2702 Aggravated Assault. / 4910 Tampering with or Fabricating Physical Evidence. / 5104 Resisting Arrest or Other Law Enforcement. / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","Alexander ST & Steuben ST Pittsburgh, PA 15220",West End,6,2019,2,5,-80.03454334,40.44199266,03:37:00,59,79,0
9/18/18,18183407,33,M,W,"Greenfield BRDG Pittsburgh, PA 15207",908 Prohibited Offensive Weapons. / 2709(a) Harassment. / 3304 Criminal Mischief. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"Beechwood BL & Forward AV Pittsburgh, PA 15217",Squirrel Hill South,4,1408,5,3,-79.92809839,40.42755579,11:46:00,65,81,0.91
1/12/18,18007496,38,M,B,"S 12th ST & Sarah ST Pittsburgh, PA 15203",908 Prohibited Offensive Weapons. / 3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"S 12th ST & Sarah ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,3,-79.98635903,40.42773832,19:55:00,21,58,0
5/19/18,18094009,57,M,W,"600 Block Mifflin RD Pittsburgh, PA 15207",908 Prohibited Offensive Weapons. / 3503 Criminal Trespass,"600 Block Mifflin RD Pittsburgh, PA 15207",New Homestead,4,3103,5,3,-79.93008688,40.38281812,17:41:00,58,77,0
7/21/18,18139400,24,M,B,"500 Block Larimer AV Pittsburgh, PA 15206",908 Prohibited Offensive Weapons. / 3503(b.1) Criminal Trespass - Simple Trespasser,"500 Block Larimer AV Pittsburgh, PA 15206",Larimer,5,1204,9,2,-79.91447419,40.46528482,20:37:00,65,78,0.14
8/30/18,18162588,37,F,W,"600 Block 1st AV Pittsburgh, PA 15219",908 Prohibited Offensive Weapons. / 4304(a)(1) Endangering Welfare of Children. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"700 Block Exeter ST Pittsburgh, PA 15217",Greenfield,4,1517,5,3,-79.93006315,40.42045645,17:00:00,71,83,0.29
